filepath,formula,spacegroup_number,spacegroup_symbol,num_atoms,endpoint,gcnn_probability,nequip_probability,gcnn_ferroelectric,nequip_ferroelectric,consensus_ferroelectric,avg_probability
/home/ubuntu/ai_wh/wh-ai/new_data/database/KHO/mp_626785_mp_642817_cost_0.0424/1_normalized.vasp,KHO,36,Cmc2_1,12,1,0.9999942779541016,0.9999954700469971,True,True,True,0.9999948740005493
/home/ubuntu/ai_wh/wh-ai/new_data/database/MgSi2/mp_1073358_mp_1073532_cost_0.4240/1_normalized.vasp,MgSi2,1,P1,12,1,0.9999929666519165,0.9999966621398926,True,True,True,0.9999948143959045
/home/ubuntu/ai_wh/wh-ai/new_data/database/K6Mg(SbS4)2/mp_2229123_mp_2229253_cost_0.2321/1_normalized.vasp,K6Mg(SbS4)2,8,Cm,17,1,0.9999933242797852,0.9999963045120239,True,True,True,0.9999948143959045
/home/ubuntu/ai_wh/wh-ai/new_data/database/Rb2Na2MgTi2O6/mp_2219917_mp_2218753_cost_0.1245/1_normalized.vasp,Rb2Na2MgTi2O6,1,P1,13,1,0.9999940395355225,0.9999955892562866,True,True,True,0.9999948143959045
/home/ubuntu/ai_wh/wh-ai/new_data/database/Li2PWO4F/mp_1173010_mp_25399_cost_0.1996/1_normalized.vasp,Li2PWO4F,1,P1,18,1,0.9999936819076538,0.9999959468841553,True,True,True,0.9999948143959045
/home/ubuntu/ai_wh/wh-ai/new_data/database/Cs2Hg3I8O/mp_2911950_mp_1104408_cost_0.0366/1_normalized.vasp,Cs2Hg3I8O,8,Cm,14,1,0.9999922513961792,0.9999973773956299,True,True,True,0.9999948143959045
/home/ubuntu/ai_wh/wh-ai/new_data/database/CaPbI4/mp_754540_mp_753670_cost_0.2439/1_normalized.vasp,CaPbI4,10,P2/m,6,1,0.999991774559021,0.9999978542327881,True,True,True,0.9999948143959045
/home/ubuntu/ai_wh/wh-ai/new_data/database/Rb2U(BrO)4/mp_1237078_mp_1102786_cost_0.0142/1_normalized.vasp,Rb2U(BrO)4,2,P-1,11,1,0.9999915361404419,0.9999980926513672,True,True,True,0.9999948143959045
/home/ubuntu/ai_wh/wh-ai/new_data/database/KPbN/mp_1245569_mp_1246354_cost_0.3995/1_normalized.vasp,KPbN,8,Cm,12,1,0.9999945163726807,0.9999949932098389,True,True,True,0.9999947547912598
/home/ubuntu/ai_wh/wh-ai/new_data/database/Ga2S3/mp_32616_mp_539_cost_0.0913/1_normalized.vasp,Ga2S3,9,Cc,10,1,0.9999926090240479,0.9999969005584717,True,True,True,0.9999947547912598
/home/ubuntu/ai_wh/wh-ai/new_data/database/Ca2SiO4/mp_1227559_mp_1019563_cost_0.1373/1_normalized.vasp,Ca2SiO4,5,C2,14,1,0.999992847442627,0.9999966621398926,True,True,True,0.9999947547912598
/home/ubuntu/ai_wh/wh-ai/new_data/database/CsSrBr3/mp_998297_mp_998433_cost_0.2245/1_normalized.vasp,CsSrBr3,8,Cm,10,1,0.9999914169311523,0.9999980926513672,True,True,True,0.9999947547912598
/home/ubuntu/ai_wh/wh-ai/new_data/database/Li4TeO5/mp_661707_mp_4804_cost_0.0732/1_normalized.vasp,Li4TeO5,2,P-1,20,1,0.999991774559021,0.9999977350234985,True,True,True,0.9999947547912598
/home/ubuntu/ai_wh/wh-ai/new_data/database/Li6NCl3/mp_34038_mp_686744_cost_0.1855/1_normalized.vasp,Li6NCl3,8,Cm,10,1,0.9999946355819702,0.9999946355819702,True,True,True,0.9999946355819702
/home/ubuntu/ai_wh/wh-ai/new_data/database/KSe3/mp_1080121_mp_2015391_cost_0.2110/1_normalized.vasp,KSe3,5,C2,8,1,0.9999922513961792,0.9999970197677612,True,True,True,0.9999946355819702
/home/ubuntu/ai_wh/wh-ai/new_data/database/RbLiMg6O7/mp_1031026_mp_1031091_cost_0.3034/1_normalized.vasp,RbLiMg6O7,99,P4mm,15,1,0.9999914169311523,0.9999978542327881,True,True,True,0.9999946355819702
/home/ubuntu/ai_wh/wh-ai/new_data/database/CsNaMg6O7/mp_1098107_mp_1031596_cost_0.2136/1_normalized.vasp,CsNaMg6O7,99,P4mm,15,1,0.9999924898147583,0.9999967813491821,True,True,True,0.9999946355819702
/home/ubuntu/ai_wh/wh-ai/new_data/database/CsSeBr3/mp_998415_mp_998413_cost_0.3123/1_normalized.vasp,CsSeBr3,6,Pm,10,1,0.9999922513961792,0.9999967813491821,True,True,True,0.9999945163726807
/home/ubuntu/ai_wh/wh-ai/new_data/database/Nb(SBr)2/mp_1079487_mp_1079264_cost_0.2155/1_normalized.vasp,Nb(SBr)2,2,P-1,10,1,0.9999911785125732,0.9999977350234985,True,True,True,0.9999944567680359
/home/ubuntu/ai_wh/wh-ai/new_data/database/RbSnBr3/mp_998157_mp_998778_cost_0.4453/1_normalized.vasp,RbSnBr3,1,P1,20,1,0.999992847442627,0.9999959468841553,True,True,True,0.9999943971633911
/home/ubuntu/ai_wh/wh-ai/new_data/database/K4MgTi2O6/mp_2218877_mp_2220078_cost_0.0871/1_normalized.vasp,K4MgTi2O6,8,Cm,13,1,0.9999921321868896,0.9999966621398926,True,True,True,0.9999943971633911
/home/ubuntu/ai_wh/wh-ai/new_data/database/Rb2LiPu(Cl2O)2/mp_1235316_mp_1235035_cost_0.4592/1_normalized.vasp,Rb2LiPu(Cl2O)2,1,P1,10,1,0.9999924898147583,0.9999963045120239,True,True,True,0.9999943971633911
/home/ubuntu/ai_wh/wh-ai/new_data/database/LiVWO6/mp_1222435_mp_754143_cost_0.2867/1_normalized.vasp,LiVWO6,8,Cm,18,1,0.999991774559021,0.9999970197677612,True,True,True,0.9999943971633911
/home/ubuntu/ai_wh/wh-ai/new_data/database/Rb4MgNb2(CuS4)2/mp_2229309_mp_2229574_cost_0.0118/1_normalized.vasp,Rb4MgNb2(CuS4)2,1,P1,17,1,0.9999908208847046,0.9999978542327881,True,True,True,0.9999943375587463
/home/ubuntu/ai_wh/wh-ai/new_data/database/CsLiAcO3/mp_1235446_mp_1236215_cost_0.1290/1_normalized.vasp,CsLiAcO3,160,R3m,6,1,0.9999932050704956,0.9999953508377075,True,True,True,0.9999942779541016
/home/ubuntu/ai_wh/wh-ai/new_data/database/KSO4/mp_545746_mp_7622_cost_0.0739/1_normalized.vasp,KSO4,2,P-1,12,1,0.9999933242797852,0.9999951124191284,True,True,True,0.9999942183494568
/home/ubuntu/ai_wh/wh-ai/new_data/database/CsMgBiO3/mp_2240078_mp_2222886_cost_0.1866/1_normalized.vasp,CsMgBiO3,160,R3m,6,1,0.999993085861206,0.999995231628418,True,True,True,0.999994158744812
/home/ubuntu/ai_wh/wh-ai/new_data/database/Cs4CO4/mp_645330_mp_561834_cost_0.0458/1_normalized.vasp,Cs4CO4,5,C2,9,1,0.9999946355819702,0.9999935626983643,True,True,True,0.9999940991401672
/home/ubuntu/ai_wh/wh-ai/new_data/database/Cd2SiO4/mp_660318_mp_560842_cost_0.2512/1_normalized.vasp,Cd2SiO4,9,Cc,14,1,0.9999929666519165,0.999995231628418,True,True,True,0.9999940991401672
/home/ubuntu/ai_wh/wh-ai/new_data/database/Rb4MgV2(CuS4)2/mp_2228990_mp_2229431_cost_0.0102/1_normalized.vasp,Rb4MgV2(CuS4)2,1,P1,17,1,0.9999902248382568,0.9999979734420776,True,True,True,0.9999940991401672
/home/ubuntu/ai_wh/wh-ai/new_data/database/RbNaMg6O7/mp_1030980_mp_1030758_cost_0.2409/1_normalized.vasp,RbNaMg6O7,99,P4mm,15,1,0.9999915361404419,0.9999966621398926,True,True,True,0.9999940991401672
/home/ubuntu/ai_wh/wh-ai/new_data/database/Cs2Li(IO3)2/mp_1236534_mp_1235039_cost_0.3852/1_normalized.vasp,Cs2Li(IO3)2,1,P1,11,1,0.9999912977218628,0.9999969005584717,True,True,True,0.9999940991401672
/home/ubuntu/ai_wh/wh-ai/new_data/database/U(NO5)2/mp_732190_mp_1104949_cost_0.0933/1_normalized.vasp,U(NO5)2,8,Cm,13,1,0.9999901056289673,0.9999980926513672,True,True,True,0.9999940991401672
/home/ubuntu/ai_wh/wh-ai/new_data/database/RbPbF3/mp_605350_mp_1179717_cost_0.0885/1_normalized.vasp,RbPbF3,2,P-1,20,1,0.9999940395355225,0.9999940395355225,True,True,True,0.9999940395355225
/home/ubuntu/ai_wh/wh-ai/new_data/database/HBr/mp_730522_mp_32684_cost_0.2350/1_normalized.vasp,HBr,8,Cm,8,1,0.9999936819076538,0.9999942779541016,True,True,True,0.9999939799308777
/home/ubuntu/ai_wh/wh-ai/new_data/database/RbMgNbO3/mp_2227220_mp_2225837_cost_0.2261/1_normalized.vasp,RbMgNbO3,160,R3m,6,1,0.9999929666519165,0.9999948740005493,True,True,True,0.9999939203262329
/home/ubuntu/ai_wh/wh-ai/new_data/database/Mg5Si6/mp_1100709_mp_31404_cost_0.2381/1_normalized.vasp,Mg5Si6,2,P-1,11,1,0.9999918937683105,0.9999958276748657,True,True,True,0.9999938607215881
/home/ubuntu/ai_wh/wh-ai/new_data/database/GaCl3/mp_659211_mp_571266_cost_0.3027/1_normalized.vasp,GaCl3,2,P-1,8,1,0.999994158744812,0.9999935626983643,True,True,True,0.9999938607215881
/home/ubuntu/ai_wh/wh-ai/new_data/database/Mg(NbS3)4/mp_2229008_mp_2229530_cost_0.0290/1_normalized.vasp,Mg(NbS3)4,1,P1,17,1,0.9999904632568359,0.9999971389770508,True,True,True,0.9999938011169434
/home/ubuntu/ai_wh/wh-ai/new_data/database/MgTi2(PS3)4/mp_2230807_mp_2231068_cost_0.3489/1_normalized.vasp,MgTi2(PS3)4,5,C2,19,1,0.9999891519546509,0.9999982118606567,True,True,True,0.9999936819076538
/home/ubuntu/ai_wh/wh-ai/new_data/database/Li4WO5/mp_1413517_mp_555377_cost_0.4068/1_normalized.vasp,Li4WO5,2,P-1,20,1,0.9999911785125732,0.9999961853027344,True,True,True,0.9999936819076538
/home/ubuntu/ai_wh/wh-ai/new_data/database/CsSr2MgNb3O10/mp_2229536_mp_2228917_cost_0.0699/1_normalized.vasp,CsSr2MgNb3O10,25,Pmm2,17,1,0.9999939203262329,0.9999934434890747,True,True,True,0.9999936819076538
/home/ubuntu/ai_wh/wh-ai/new_data/database/KMgSb(PO4)2/mp_2218922_mp_2228147_cost_0.1921/1_normalized.vasp,KMgSb(PO4)2,146,R3,13,1,0.9999898672103882,0.9999974966049194,True,True,True,0.9999936819076538
/home/ubuntu/ai_wh/wh-ai/new_data/database/K4NaCl5/mp_1223869_mp_1223813_cost_0.4496/1_normalized.vasp,K4NaCl5,12,C2/m,10,1,0.999991774559021,0.9999954700469971,True,True,True,0.999993622303009
/home/ubuntu/ai_wh/wh-ai/new_data/database/Mg5Hg/mp_1185810_mp_1185814_cost_0.2800/1_normalized.vasp,Mg5Hg,8,Cm,6,1,0.9999921321868896,0.9999951124191284,True,True,True,0.999993622303009
/home/ubuntu/ai_wh/wh-ai/new_data/database/LiNb(TeO4)3/mp_754519_mp_758389_cost_0.4034/1_normalized.vasp,LiNb(TeO4)3,1,P1,17,1,0.9999904632568359,0.9999966621398926,True,True,True,0.9999935626983643
/home/ubuntu/ai_wh/wh-ai/new_data/database/Zn(SnO2)4/mp_1047985_mp_1046264_cost_0.4422/1_normalized.vasp,Zn(SnO2)4,8,Cm,13,1,0.9999934434890747,0.9999936819076538,True,True,True,0.9999935626983643
/home/ubuntu/ai_wh/wh-ai/new_data/database/Na2MgNb2O6/mp_2217742_mp_2217813_cost_0.4540/1_normalized.vasp,Na2MgNb2O6,1,P1,11,1,0.9999955892562866,0.9999914169311523,True,True,True,0.9999935030937195
/home/ubuntu/ai_wh/wh-ai/new_data/database/Pb3SO6/mp_559143_mp_22577_cost_0.1452/1_normalized.vasp,Pb3SO6,2,P-1,20,1,0.9999899864196777,0.9999969005584717,True,True,True,0.9999934434890747
/home/ubuntu/ai_wh/wh-ai/new_data/database/IO3/mp_23315_mp_1181185_cost_0.3324/1_normalized.vasp,IO3,2,P-1,16,1,0.9999886751174927,0.9999980926513672,True,True,True,0.9999933838844299
/home/ubuntu/ai_wh/wh-ai/new_data/database/Li2TiO3/mp_760017_mp_1407905_cost_0.4025/1_normalized.vasp,Li2TiO3,2,P-1,18,1,0.9999903440475464,0.9999964237213135,True,True,True,0.9999933838844299
/home/ubuntu/ai_wh/wh-ai/new_data/database/K4Mg(MoO4)2/mp_2232548_mp_2232235_cost_0.4328/1_normalized.vasp,K4Mg(MoO4)2,8,Cm,15,1,0.9999898672103882,0.9999969005584717,True,True,True,0.9999933838844299
/home/ubuntu/ai_wh/wh-ai/new_data/database/YReN3/mp_998367_mp_989628_cost_0.3139/1_normalized.vasp,YReN3,1,P1,20,1,0.9999881982803345,0.9999984502792358,True,True,True,0.9999933242797852
/home/ubuntu/ai_wh/wh-ai/new_data/database/K4CO4/mp_550895_mp_551736_cost_0.1366/1_normalized.vasp,K4CO4,8,Cm,9,1,0.9999942779541016,0.9999923706054688,True,True,True,0.9999933242797852
/home/ubuntu/ai_wh/wh-ai/new_data/database/Mg2ClO3/mp_1210988_mp_1237360_cost_0.1792/1_normalized.vasp,Mg2ClO3,2,P-1,12,1,0.9999885559082031,0.9999979734420776,True,True,True,0.9999932646751404
/home/ubuntu/ai_wh/wh-ai/new_data/database/Ti2CdO6/mp_1101127_mp_676240_cost_0.3879/1_normalized.vasp,Ti2CdO6,1,P1,18,1,0.9999912977218628,0.999995231628418,True,True,True,0.9999932646751404
/home/ubuntu/ai_wh/wh-ai/new_data/database/Na6MgV2O8/mp_2229148_mp_2229081_cost_0.4857/1_normalized.vasp,Na6MgV2O8,1,P1,17,1,0.9999946355819702,0.9999916553497314,True,True,True,0.9999931454658508
/home/ubuntu/ai_wh/wh-ai/new_data/database/Mg(CuS)6/mp_2219134_mp_2227432_cost_0.3269/1_normalized.vasp,Mg(CuS)6,1,P1,13,1,0.999988317489624,0.9999979734420776,True,True,True,0.9999931454658508
/home/ubuntu/ai_wh/wh-ai/new_data/database/Li5B4/mp_632822_mp_27658_cost_0.2796/1_normalized.vasp,Li5B4,8,Cm,9,1,0.9999914169311523,0.9999948740005493,True,True,True,0.9999931454658508
/home/ubuntu/ai_wh/wh-ai/new_data/database/GeTe/mp_1181264_mp_938_cost_0.2494/1_normalized.vasp,GeTe,8,Cm,2,1,0.9999939203262329,0.9999923706054688,True,True,True,0.9999931454658508
/home/ubuntu/ai_wh/wh-ai/new_data/database/KO3/mp_998913_mp_1726_cost_0.2147/1_normalized.vasp,KO3,44,Imm2,16,1,0.9999904632568359,0.9999958276748657,True,True,True,0.9999931454658508
/home/ubuntu/ai_wh/wh-ai/new_data/database/KCNO/mp_1223461_mp_1223463_cost_0.2107/1_normalized.vasp,KCNO,69,Fmmm,8,1,0.9999901056289673,0.9999960660934448,True,True,True,0.999993085861206
/home/ubuntu/ai_wh/wh-ai/new_data/database/MgTiNbS4/mp_2240038_mp_2222902_cost_0.1932/1_normalized.vasp,MgTiNbS4,8,Cm,7,1,0.99998939037323,0.9999967813491821,True,True,True,0.999993085861206
/home/ubuntu/ai_wh/wh-ai/new_data/database/Zr3Ti(PbO3)4/mp_1215966_mp_1335741_cost_0.4335/1_normalized.vasp,Zr3Ti(PbO3)4,1,P1,20,1,0.9999877214431763,0.9999980926513672,True,True,True,0.9999929070472717
/home/ubuntu/ai_wh/wh-ai/new_data/database/Ca(SiO2)6/mp_1234432_mp_1233067_cost_0.4256/1_normalized.vasp,Ca(SiO2)6,2,P-1,19,1,0.9999935626983643,0.999991774559021,True,True,True,0.9999926686286926
/home/ubuntu/ai_wh/wh-ai/new_data/database/NaNO3/mp_1173585_mp_4531_cost_0.0234/1_normalized.vasp,NaNO3,1,P1,20,1,0.9999877214431763,0.999997615814209,True,True,True,0.9999926686286926
/home/ubuntu/ai_wh/wh-ai/new_data/database/Mg2BiWO6/mp_1047182_mp_1343439_cost_0.2441/1_normalized.vasp,Mg2BiWO6,1,P1,20,1,0.999987006187439,0.9999983310699463,True,True,True,0.9999926686286926
/home/ubuntu/ai_wh/wh-ai/new_data/database/BrO4/mp_1182293_mp_1182418_cost_0.3623/1_normalized.vasp,BrO4,4,P2_1,20,1,0.9999881982803345,0.9999970197677612,True,True,True,0.9999926090240479
/home/ubuntu/ai_wh/wh-ai/new_data/database/Cd(HO)2/mp_2051619_mp_28508_cost_0.3071/1_normalized.vasp,Cd(HO)2,8,Cm,10,1,0.9999922513961792,0.9999929666519165,True,True,True,0.9999926090240479
/home/ubuntu/ai_wh/wh-ai/new_data/database/Na3AlSiTe4/mp_1221314_mp_1237086_cost_0.2950/1_normalized.vasp,Na3AlSiTe4,1,P1,9,1,0.9999942779541016,0.9999909400939941,True,True,True,0.9999926090240479
/home/ubuntu/ai_wh/wh-ai/new_data/database/CsMg14C/mp_1026663_mp_1026565_cost_0.4812/1_normalized.vasp,CsMg14C,38,Amm2,16,1,0.9999915361404419,0.9999936819076538,True,True,True,0.9999926090240479
/home/ubuntu/ai_wh/wh-ai/new_data/database/Sn4SF6/mp_1023371_mp_1021490_cost_0.2170/1_normalized.vasp,Sn4SF6,1,P1,11,1,0.9999929666519165,0.9999921321868896,True,True,True,0.9999925494194031
/home/ubuntu/ai_wh/wh-ai/new_data/database/Na8MgV2O8/mp_2231854_mp_2231409_cost_0.4894/1_normalized.vasp,Na8MgV2O8,1,P1,19,1,0.9999953508377075,0.9999895095825195,True,True,True,0.9999924302101135
/home/ubuntu/ai_wh/wh-ai/new_data/database/ZrCl3/mp_1100795_mp_569391_cost_0.1055/1_normalized.vasp,ZrCl3,2,P-1,8,1,0.9999901056289673,0.9999947547912598,True,True,True,0.9999924302101135
/home/ubuntu/ai_wh/wh-ai/new_data/database/Na4Mg(MoO4)2/mp_2228694_mp_2228651_cost_0.0421/1_normalized.vasp,Na4Mg(MoO4)2,5,C2,15,1,0.9999946355819702,0.9999902248382568,True,True,True,0.9999924302101135
/home/ubuntu/ai_wh/wh-ai/new_data/database/Na6MgV2(S3O)2/mp_2229396_mp_2229306_cost_0.4325/1_normalized.vasp,Na6MgV2(S3O)2,1,P1,17,1,0.9999905824661255,0.999994158744812,True,True,True,0.9999923706054688
/home/ubuntu/ai_wh/wh-ai/new_data/database/Cs3(SeO4)2/mp_1229156_mp_1214772_cost_0.0188/1_normalized.vasp,Cs3(SeO4)2,5,C2,13,1,0.99998939037323,0.9999951124191284,True,True,True,0.9999922513961792
/home/ubuntu/ai_wh/wh-ai/new_data/database/KNaMg6O7/mp_1031292_mp_1031453_cost_0.2072/1_normalized.vasp,KNaMg6O7,99,P4mm,15,1,0.9999876022338867,0.9999967813491821,True,True,True,0.9999921917915344
/home/ubuntu/ai_wh/wh-ai/new_data/database/Zr2Ti(PbO3)3/mp_1215944_mp_1215873_cost_0.3986/1_normalized.vasp,Zr2Ti(PbO3)3,8,Cm,15,1,0.9999856948852539,0.9999982118606567,True,True,True,0.9999919533729553
/home/ubuntu/ai_wh/wh-ai/new_data/database/KPO3/mp_675976_mp_1223439_cost_0.2128/1_normalized.vasp,KPO3,2,P-1,10,1,0.9999892711639404,0.9999946355819702,True,True,True,0.9999919533729553
/home/ubuntu/ai_wh/wh-ai/new_data/database/KMgBiO3/mp_2210620_mp_2225418_cost_0.1939/1_normalized.vasp,KMgBiO3,160,R3m,6,1,0.9999932050704956,0.999990701675415,True,True,True,0.9999919533729553
/home/ubuntu/ai_wh/wh-ai/new_data/database/Mg3MoN4/mp_1245496_mp_1245510_cost_0.2885/1_normalized.vasp,Mg3MoN4,2,P-1,16,1,0.9999860525131226,0.9999977350234985,True,True,True,0.9999918937683105
/home/ubuntu/ai_wh/wh-ai/new_data/database/K2SO3/mp_677413_mp_8483_cost_0.4899/1_normalized.vasp,K2SO3,9,Cc,12,1,0.9999895095825195,0.9999936819076538,True,True,True,0.9999915957450867
/home/ubuntu/ai_wh/wh-ai/new_data/database/LiAsSe2/mp_1078724_mp_1079276_cost_0.1986/1_normalized.vasp,LiAsSe2,9,Cc,8,1,0.9999862909317017,0.9999969005584717,True,True,True,0.9999915957450867
/home/ubuntu/ai_wh/wh-ai/new_data/database/In6ReO12/mp_991201_mp_13192_cost_0.0263/1_normalized.vasp,In6ReO12,2,P-1,19,1,0.9999872446060181,0.9999959468841553,True,True,True,0.9999915957450867
/home/ubuntu/ai_wh/wh-ai/new_data/database/AlIn3(CuSe2)4/mp_1229179_mp_1345578_cost_0.3753/1_normalized.vasp,AlIn3(CuSe2)4,1,P1,16,1,0.9999855756759644,0.9999974966049194,True,True,True,0.9999915361404419
/home/ubuntu/ai_wh/wh-ai/new_data/database/MgTi6AgS12/mp_2230622_mp_2231955_cost_0.0928/1_normalized.vasp,MgTi6AgS12,5,C2,20,1,0.9999879598617554,0.9999949932098389,True,True,True,0.9999914765357971
/home/ubuntu/ai_wh/wh-ai/new_data/database/Li4MoO5/mp_1415265_mp_19117_cost_0.0741/1_normalized.vasp,Li4MoO5,2,P-1,20,1,0.9999871253967285,0.9999958276748657,True,True,True,0.9999914765357971
/home/ubuntu/ai_wh/wh-ai/new_data/database/Mg4Si3/mp_1074386_mp_1074333_cost_0.2890/1_normalized.vasp,Mg4Si3,1,P1,14,1,0.9999847412109375,0.9999979734420776,True,True,True,0.9999913573265076
/home/ubuntu/ai_wh/wh-ai/new_data/database/ZrTi(PbO3)2/mp_1079416_mp_1215294_cost_0.0166/1_normalized.vasp,ZrTi(PbO3)2,99,P4mm,10,1,0.9999889135360718,0.9999938011169434,True,True,True,0.9999913573265076
/home/ubuntu/ai_wh/wh-ai/new_data/database/LiH2N/mp_1087524_mp_1079418_cost_0.4718/1_normalized.vasp,LiH2N,9,Cc,8,1,0.999984622001648,0.9999980926513672,True,True,True,0.9999913573265076
/home/ubuntu/ai_wh/wh-ai/new_data/database/Mg2Si3/mp_1072992_mp_1072989_cost_0.3357/1_normalized.vasp,Mg2Si3,2,P-1,20,1,0.9999845027923584,0.9999980926513672,True,True,True,0.9999912977218628
/home/ubuntu/ai_wh/wh-ai/new_data/database/Li5TiAs3/mp_722400_mp_677039_cost_0.2250/1_normalized.vasp,Li5TiAs3,2,P-1,18,1,0.9999943971633911,0.9999880790710449,True,True,True,0.999991238117218
/home/ubuntu/ai_wh/wh-ai/new_data/database/V2Bi4O11/mp_1216992_mp_1100947_cost_0.0887/1_normalized.vasp,V2Bi4O11,1,P1,17,1,0.9999934434890747,0.9999889135360718,True,True,True,0.9999911785125732
/home/ubuntu/ai_wh/wh-ai/new_data/database/Ca(Mo3S4)2/mp_1182754_mp_8530_cost_0.3282/1_normalized.vasp,Ca(Mo3S4)2,2,P-1,15,1,0.9999873638153076,0.9999948740005493,True,True,True,0.9999911189079285
/home/ubuntu/ai_wh/wh-ai/new_data/database/K2SnO6/mp_1181405_mp_1079820_cost_0.4595/1_normalized.vasp,K2SnO6,2,P-1,9,1,0.9999922513961792,0.9999897480010986,True,True,True,0.9999909996986389
/home/ubuntu/ai_wh/wh-ai/new_data/database/KMg(CO5)2/mp_1180869_mp_1104832_cost_0.3069/1_normalized.vasp,KMg(CO5)2,2,P-1,14,1,0.999984622001648,0.9999971389770508,True,True,True,0.9999908804893494
/home/ubuntu/ai_wh/wh-ai/new_data/database/Rb8Mg(FeO4)2/mp_2230640_mp_2230085_cost_0.0630/1_normalized.vasp,Rb8Mg(FeO4)2,1,P1,19,1,0.9999837875366211,0.9999977350234985,True,True,True,0.9999907612800598
/home/ubuntu/ai_wh/wh-ai/new_data/database/CaMg14C/mp_1028169_mp_1028120_cost_0.4042/1_normalized.vasp,CaMg14C,38,Amm2,16,1,0.9999860525131226,0.9999954700469971,True,True,True,0.9999907612800598
/home/ubuntu/ai_wh/wh-ai/new_data/database/KRbMg6O7/mp_1031661_mp_1031286_cost_0.3213/1_normalized.vasp,KRbMg6O7,99,P4mm,15,1,0.9999845027923584,0.9999969005584717,True,True,True,0.999990701675415
/home/ubuntu/ai_wh/wh-ai/new_data/database/Mg(BiO2)4/mp_2227842_mp_2227686_cost_0.3631/1_normalized.vasp,Mg(BiO2)4,1,P1,13,1,0.9999840259552002,0.9999973773956299,True,True,True,0.999990701675415
/home/ubuntu/ai_wh/wh-ai/new_data/database/SnPSe3/mp_570370_mp_5706_cost_0.0112/1_normalized.vasp,SnPSe3,7,Pc,20,1,0.9999828338623047,0.9999983310699463,True,True,True,0.9999905824661255
/home/ubuntu/ai_wh/wh-ai/new_data/database/Ga2Se3/mp_1340_mp_672302_cost_0.1781/1_normalized.vasp,Ga2Se3,9,Cc,10,1,0.9999831914901733,0.9999979734420776,True,True,True,0.9999905824661255
/home/ubuntu/ai_wh/wh-ai/new_data/database/YWN3/mp_989407_mp_989617_cost_0.3196/1_normalized.vasp,YWN3,26,Pmc2_1,10,1,0.999983549118042,0.9999974966049194,True,True,True,0.9999905228614807
/home/ubuntu/ai_wh/wh-ai/new_data/database/CsKMg6/mp_1098049_mp_1021376_cost_0.4151/1_normalized.vasp,CsKMg6,6,Pm,16,1,0.9999821186065674,0.9999985694885254,True,True,True,0.9999903440475464
/home/ubuntu/ai_wh/wh-ai/new_data/database/KMgFe(SO4)2/mp_2218323_mp_2218440_cost_0.1981/1_normalized.vasp,KMgFe(SO4)2,8,Cm,13,1,0.9999898672103882,0.999990701675415,True,True,True,0.9999902844429016
/home/ubuntu/ai_wh/wh-ai/new_data/database/RbCd(NO2)3/mp_11016_mp_22597_cost_0.0229/1_normalized.vasp,RbCd(NO2)3,146,R3,11,1,0.9999896287918091,0.9999908208847046,True,True,True,0.9999902248382568
/home/ubuntu/ai_wh/wh-ai/new_data/database/Na5MgSbO5/mp_2218130_mp_2218133_cost_0.3487/1_normalized.vasp,Na5MgSbO5,1,P1,12,1,0.9999949932098389,0.9999853372573853,True,True,True,0.9999901652336121
/home/ubuntu/ai_wh/wh-ai/new_data/database/Ag8GeTe6/mp_685969_mp_676555_cost_0.2652/1_normalized.vasp,Ag8GeTe6,1,P1,15,1,0.9999916553497314,0.9999885559082031,True,True,True,0.9999901056289673
/home/ubuntu/ai_wh/wh-ai/new_data/database/KSbSe2/mp_542642_mp_9576_cost_0.0371/1_normalized.vasp,KSbSe2,2,P-1,16,1,0.999982476234436,0.999997615814209,True,True,True,0.9999900460243225
/home/ubuntu/ai_wh/wh-ai/new_data/database/RbMg6C/mp_1098289_mp_1100162_cost_0.1355/1_normalized.vasp,RbMg6C,38,Amm2,8,1,0.9999860525131226,0.9999938011169434,True,True,True,0.999989926815033
/home/ubuntu/ai_wh/wh-ai/new_data/database/K4MgNb2(CuS4)2/mp_2228938_mp_2229000_cost_0.0198/1_normalized.vasp,K4MgNb2(CuS4)2,5,C2,17,1,0.9999827146530151,0.9999969005584717,True,True,True,0.9999898076057434
/home/ubuntu/ai_wh/wh-ai/new_data/database/CaSbF5/mp_1399593_mp_1394463_cost_0.0353/1_normalized.vasp,CaSbF5,1,P1,14,1,0.999994158744812,0.9999854564666748,True,True,True,0.9999898076057434
/home/ubuntu/ai_wh/wh-ai/new_data/database/Sr3MgTi2O7/mp_2219785_mp_2219990_cost_0.3835/1_normalized.vasp,Sr3MgTi2O7,8,Cm,13,1,0.9999932050704956,0.9999860525131226,True,True,True,0.9999896287918091
/home/ubuntu/ai_wh/wh-ai/new_data/database/K2PtO6/mp_1181144_mp_1080119_cost_0.4808/1_normalized.vasp,K2PtO6,2,P-1,9,1,0.9999855756759644,0.9999936819076538,True,True,True,0.9999896287918091
/home/ubuntu/ai_wh/wh-ai/new_data/database/HI3/mp_1184859_mp_2929431_cost_0.1479/1_normalized.vasp,HI3,2,P-1,8,1,0.9999887943267822,0.9999902248382568,True,True,True,0.9999895095825195
