material_id,formula,spacegroup_number,spacegroup_symbol,num_atoms,energy_above_hull,is_stable,gcnn_probability,nequip_probability,gcnn_ferroelectric,nequip_ferroelectric,consensus_ferroelectric,avg_probability,is_known_fe,label_source,refined_ferroelectric
mp-676400,TlNO2,1,P1,4,0.11217182333333,False,0.999995231628418,0.9999983310699464,True,True,True,0.999996781349182,False,model_prediction,True
mp-755571,Li2VGa3O8,1,P1,14,0.072188230928566,False,0.999995231628418,0.9999983310699464,True,True,True,0.999996781349182,False,model_prediction,True
mp-685023,Sr4N3,1,P1,7,0.190831994285716,False,0.9999949932098388,0.9999983310699464,True,True,True,0.9999966621398926,False,model_prediction,True
mp-998157,RbSnBr3,1,P1,5,0.044643826000001,False,0.9999951124191284,0.9999982118606568,True,True,True,0.9999966621398926,False,model_prediction,True
mp-674708,Rb4N4O3,1,P1,11,0.841337291414141,False,0.999995231628418,0.9999980926513672,True,True,True,0.9999966621398926,False,model_prediction,True
mp-1176510,LiVS3,2,P-1,10,0.102973500583332,False,0.9999951124191284,0.9999980926513672,True,True,True,0.9999966025352478,False,model_prediction,True
mp-759609,Li5VO4F,8,Cm,11,0.045516524318182,False,0.9999951124191284,0.9999980926513672,True,True,True,0.9999966025352478,False,model_prediction,True
mp-1245795,CsCN,9,Cc,6,0.097027608611111,False,0.9999951124191284,0.9999980926513672,True,True,True,0.9999966025352478,False,model_prediction,True
mp-1233100,MgSn8(P2O9)2,2,P-1,31,0.114593879784947,False,0.9999948740005492,0.9999983310699464,True,True,True,0.9999966025352478,False,model_prediction,True
mp-1222533,Li4SiGe3O10,1,P1,18,0.05439670361111,False,0.9999953508377076,0.9999977350234984,True,True,True,0.999996542930603,False,model_prediction,True
mp-998194,RbInBr3,8,Cm,5,0.041326333500001,False,0.9999951124191284,0.9999979734420776,True,True,True,0.999996542930603,False,model_prediction,True
mp-759471,Li7VO5F,1,P1,14,0.066892045535714,False,0.9999948740005492,0.9999982118606568,True,True,True,0.999996542930603,False,model_prediction,True
mp-1218778,Sr2LiSiN3,5,C2,28,0.106884434999998,False,0.9999947547912598,0.9999983310699464,True,True,True,0.999996542930603,False,model_prediction,True
mp-694855,Li2MoO3,2,P-1,12,0.0,True,0.999995231628418,0.999997854232788,True,True,True,0.999996542930603,False,model_prediction,True
mp-541684,K3AlP2,2,P-1,48,0.0,True,0.9999947547912598,0.9999982118606568,True,True,True,0.9999964833259584,False,model_prediction,True
mp-9145,Rb2SnSe3,2,P-1,12,0.0,True,0.9999948740005492,0.9999980926513672,True,True,True,0.9999964833259584,False,model_prediction,True
mp-635393,Ca2PI,1,P1,4,0.087147055,False,0.9999948740005492,0.9999980926513672,True,True,True,0.9999964833259584,False,model_prediction,True
mp-683308,Rb2VAgSe4,1,P1,16,0.008565866875,False,0.9999949932098388,0.9999979734420776,True,True,True,0.9999964833259584,False,model_prediction,True
mp-752971,Li4VO4F,4,P2_1,20,0.065236587499998,False,0.9999947547912598,0.9999982118606568,True,True,True,0.9999964833259584,False,model_prediction,True
mp-2224741,Mg(BiO2)2,2,P-1,7,0.238413764285716,False,0.9999946355819702,0.9999983310699464,True,True,True,0.9999964833259584,False,model_prediction,True
mp-2234320,CsV2O5,8,Cm,8,0.086386722500015,False,0.9999947547912598,0.9999982118606568,True,True,True,0.9999964833259584,False,model_prediction,True
mp-1073857,MgSi,1,P1,12,0.165104088333333,False,0.9999946355819702,0.9999983310699464,True,True,True,0.9999964833259584,False,model_prediction,True
mp-1229172,Cs2GaFeS4,5,C2,8,0.033388648749998,False,0.9999947547912598,0.9999982118606568,True,True,True,0.9999964833259584,False,model_prediction,True
mp-664012,Rb2TaCuSe4,1,P1,16,0.00839998,False,0.9999951124191284,0.9999977350234984,True,True,True,0.9999964237213136,False,model_prediction,True
mp-558482,K17Fe5O16,8,Cm,38,0.0,True,0.9999948740005492,0.9999979734420776,True,True,True,0.9999964237213136,False,model_prediction,True
mp-1034284,RbMg14BO15,25,Pmm2,31,0.301786041466275,False,0.9999946355819702,0.9999982118606568,True,True,True,0.9999964237213136,False,model_prediction,True
mp-676229,Rb5NO5,1,P1,11,0.242832255454545,False,0.9999948740005492,0.9999979734420776,True,True,True,0.9999964237213136,False,model_prediction,True
mp-559795,Rb7NaZn2O6,2,P-1,32,0.0,True,0.9999951124191284,0.9999977350234984,True,True,True,0.9999964237213136,False,model_prediction,True
mp-1227970,BaGa2GeSe6,1,P1,10,0.016288658625,False,0.9999945163726808,0.9999983310699464,True,True,True,0.9999964237213136,False,model_prediction,True
mp-726133,Rb4V2O9,2,P-1,15,0.239171469555555,False,0.9999949932098388,0.999997854232788,True,True,True,0.9999964237213136,False,model_prediction,True
mp-1034098,KRbMg14O15,25,Pmm2,31,0.267824571612901,False,0.9999943971633912,0.9999984502792358,True,True,True,0.9999964237213136,False,model_prediction,True
mp-556902,KLi4NbO5,2,P-1,22,0.0,True,0.9999951124191284,0.9999977350234984,True,True,True,0.9999964237213136,False,model_prediction,True
mp-1211493,Rb3Cd(NO2)3,1,P1,13,0.460763734961538,False,0.9999946355819702,0.9999980926513672,True,True,True,0.9999963641166688,False,model_prediction,True
mp-20134,KCN,8,Cm,3,0.169118755416667,False,0.9999948740005492,0.999997854232788,True,True,True,0.9999963641166688,False,model_prediction,True
mp-760897,K4Li7Mn2O8,7,Pc,42,0.082135762738089,False,0.9999948740005492,0.999997854232788,True,True,True,0.9999963641166688,False,model_prediction,True
mp-998417,CsSrI3,8,Cm,5,0.031693017999999,False,0.9999947547912598,0.9999979734420776,True,True,True,0.9999963641166688,False,model_prediction,True
mp-1075203,Mg3Si4,1,P1,14,0.22552393,False,0.9999945163726808,0.9999982118606568,True,True,True,0.9999963641166688,False,model_prediction,True
mp-1211757,K4MnO4,2,P-1,36,0.0,True,0.9999946355819702,0.9999980926513672,True,True,True,0.9999963641166688,False,model_prediction,True
mp-655986,SrN6,2,P-1,14,0.182632419999999,False,0.9999942779541016,0.9999984502792358,True,True,True,0.9999963641166688,False,model_prediction,True
mp-2217831,MgNb2(SBr)4,1,P1,11,0.160632942272725,False,0.9999947547912598,0.9999979734420776,True,True,True,0.9999963641166688,False,model_prediction,True
mp-2223641,CsMgV2O5,1,P1,9,0.206625144704124,False,0.9999945163726808,0.9999982118606568,True,True,True,0.9999963641166688,False,model_prediction,True
mp-1257226,CsMg6SiO8,1,P1,16,0.291111420351563,False,0.9999943971633912,0.9999983310699464,True,True,True,0.9999963641166688,False,model_prediction,True
mp-1227526,Ca2Ga2SiO7,4,P2_1,24,0.010447483402781,False,0.9999947547912598,0.9999979734420776,True,True,True,0.9999963641166688,False,model_prediction,True
mp-28382,K4ZnO3,2,P-1,32,0.0,True,0.9999951124191284,0.999997615814209,True,True,True,0.9999963641166688,False,model_prediction,True
mp-2757937,K6Co2O5,8,Cm,26,0.019810007211548,False,0.9999945163726808,0.9999982118606568,True,True,True,0.9999963641166688,False,model_prediction,True
mp-1949616,Rb,2,P-1,8,0.016102911249999,False,0.9999948740005492,0.9999977350234984,True,True,True,0.999996304512024,False,model_prediction,True
mp-1209769,RbPO4,2,P-1,36,0.27692414256944,False,0.9999946355819702,0.9999979734420776,True,True,True,0.999996304512024,False,model_prediction,True
mp-1193678,Ta3NO6,8,Cm,30,0.0,True,0.9999945163726808,0.9999980926513672,True,True,True,0.999996304512024,False,model_prediction,True
mp-8450,Rb2Li2GeO4,2,P-1,18,0.0,True,0.9999946355819702,0.9999979734420776,True,True,True,0.999996304512024,False,model_prediction,True
mp-541682,K3AlAs2,2,P-1,48,0.0,True,0.9999947547912598,0.999997854232788,True,True,True,0.999996304512024,False,model_prediction,True
mp-2218974,Rb3MgNbO8,5,C2,13,0.220976414615384,False,0.9999947547912598,0.999997854232788,True,True,True,0.999996304512024,False,model_prediction,True
mp-540574,Cs2Hg3I8,8,Cm,13,0.0,True,0.9999949932098388,0.999997615814209,True,True,True,0.999996304512024,False,model_prediction,True
mp-1195294,K14ZnGe16,31,Pmn2_1,62,0.0,True,0.9999946355819702,0.9999979734420776,True,True,True,0.999996304512024,False,model_prediction,True
mp-2217642,MgTi2Zn2O6,1,P1,11,0.247340220909093,False,0.9999946355819702,0.9999979734420776,True,True,True,0.999996304512024,False,model_prediction,True
mp-1033938,CsKMg14O15,25,Pmm2,31,0.361447816088709,False,0.9999942779541016,0.9999983310699464,True,True,True,0.999996304512024,False,model_prediction,True
mp-1211546,KLi3TiO4,2,P-1,36,0.0,True,0.9999949932098388,0.999997615814209,True,True,True,0.999996304512024,False,model_prediction,True
mp-1074613,Mg2Si,1,P1,12,0.211849042499999,False,0.9999943971633912,0.9999982118606568,True,True,True,0.999996304512024,False,model_prediction,True
mp-1226185,K6InAs3,2,P-1,40,0.0,True,0.9999943971633912,0.9999982118606568,True,True,True,0.999996304512024,False,model_prediction,True
mp-18002,KLi3GeO4,2,P-1,36,0.0,True,0.9999949932098388,0.999997615814209,True,True,True,0.999996304512024,False,model_prediction,True
mp-9692,K2GeSe3,2,P-1,12,0.0,True,0.9999948740005492,0.9999977350234984,True,True,True,0.999996304512024,False,model_prediction,True
mp-1222100,Mg4Te3S,25,Pmm2,8,0.034163601875,False,0.9999946355819702,0.9999979734420776,True,True,True,0.999996304512024,False,model_prediction,True
mp-2228773,Rb4MgMo2(SO)4,1,P1,15,0.262401322352562,False,0.9999948740005492,0.9999977350234984,True,True,True,0.999996304512024,False,model_prediction,True
mp-690511,K10Co4O9,1,P1,23,0.0,True,0.9999942779541016,0.9999983310699464,True,True,True,0.999996304512024,False,model_prediction,True
mp-2232307,K6Mg(FeO3)2,1,P1,15,0.191557790148142,False,0.9999943971633912,0.9999982118606568,True,True,True,0.999996304512024,False,model_prediction,True
mp-1095291,Li2SnSe3,9,Cc,12,0.0,True,0.9999947547912598,0.9999977350234984,True,True,True,0.9999962449073792,False,model_prediction,True
mp-1035836,KMg14BO15,25,Pmm2,31,0.258201724278591,False,0.999994158744812,0.9999983310699464,True,True,True,0.9999962449073792,False,model_prediction,True
mp-2229785,K6MgV2(SO3)2,2,P-1,17,0.124699074828426,False,0.9999951124191284,0.99999737739563,True,True,True,0.9999962449073792,False,model_prediction,True
mp-9693,K2SnSe3,2,P-1,12,0.0,True,0.9999947547912598,0.9999977350234984,True,True,True,0.9999962449073792,False,model_prediction,True
mp-672170,Rb2NbCuSe4,1,P1,16,0.007716195625,False,0.9999946355819702,0.999997854232788,True,True,True,0.9999962449073792,False,model_prediction,True
mp-671861,K2VAgSe4,1,P1,16,0.007993979374999,False,0.9999947547912598,0.9999977350234984,True,True,True,0.9999962449073792,False,model_prediction,True
mp-1034015,KNaMg14O15,25,Pmm2,31,0.180052195443548,False,0.999994158744812,0.9999983310699464,True,True,True,0.9999962449073792,False,model_prediction,True
mp-1035479,RbLiMg14O15,25,Pmm2,31,0.196157736169355,False,0.999994158744812,0.9999983310699464,True,True,True,0.9999962449073792,False,model_prediction,True
mp-1034881,CsNaMg14O15,25,Pmm2,31,0.227109770322579,False,0.999994158744812,0.9999983310699464,True,True,True,0.9999962449073792,False,model_prediction,True
mp-998297,CsSrBr3,8,Cm,5,0.021612655999998,False,0.9999945163726808,0.9999979734420776,True,True,True,0.9999962449073792,False,model_prediction,True
mp-1074587,Mg4Si3,1,P1,14,0.229108761428571,False,0.999994158744812,0.9999983310699464,True,True,True,0.9999962449073792,False,model_prediction,True
mp-1222482,Li6AsS5I,1,P1,13,0.0,True,0.9999943971633912,0.9999980926513672,True,True,True,0.9999962449073792,False,model_prediction,True
mp-1209228,RbLi3S2O9,1,P1,15,0.145373177666656,False,0.9999947547912598,0.9999977350234984,True,True,True,0.9999962449073792,False,model_prediction,True
mp-858693,RbTaO3,2,P-1,20,2.385491516500029,False,0.9999948740005492,0.999997615814209,True,True,True,0.9999962449073792,False,model_prediction,True
mp-37436,Li7SbO6,1,P1,14,0.008746312142856,False,0.9999951124191284,0.99999737739563,True,True,True,0.9999962449073792,False,model_prediction,True
mp-1189259,RbSbSe2,2,P-1,16,0.0,True,0.9999945163726808,0.9999979734420776,True,True,True,0.9999962449073792,False,model_prediction,True
mp-1035418,NaLiMg14O15,25,Pmm2,31,0.104569965161291,False,0.9999940395355223,0.9999984502792358,True,True,True,0.9999962449073792,False,model_prediction,True
mp-580554,CsLi3Br4,26,Pmc2_1,16,0.051401969374999,False,0.9999949932098388,0.9999974966049194,True,True,True,0.9999962449073792,False,model_prediction,True
mp-1211498,KLi3SiO4,2,P-1,36,0.0,True,0.9999951124191284,0.99999737739563,True,True,True,0.9999962449073792,False,model_prediction,True
mp-2222828,MgTl3VO4,8,Cm,9,0.354207791703703,False,0.9999948740005492,0.9999974966049194,True,True,True,0.9999961853027344,False,model_prediction,True
mp-1224638,K10NbInAs6,7,Pc,36,0.0,True,0.9999942779541016,0.9999980926513672,True,True,True,0.9999961853027344,False,model_prediction,True
mp-1223803,K6Zn4Sn5S17,5,C2,32,0.0,True,0.9999951124191284,0.9999972581863404,True,True,True,0.9999961853027344,False,model_prediction,True
mp-1034028,KLiMg14O15,25,Pmm2,31,0.174224274475807,False,0.9999940395355223,0.9999983310699464,True,True,True,0.9999961853027344,False,model_prediction,True
mp-1245532,LiSbN2,33,Pna2_1,16,0.095194543333332,False,0.9999951124191284,0.9999972581863404,True,True,True,0.9999961853027344,False,model_prediction,True
mp-10518,KVP2S7,5,C2,11,0.002354118039774,False,0.9999943971633912,0.9999979734420776,True,True,True,0.9999961853027344,False,model_prediction,True
mp-1226418,Cs4Ga3FeS8,1,P1,16,0.017548397499998,False,0.9999942779541016,0.9999980926513672,True,True,True,0.9999961853027344,False,model_prediction,True
mp-1190649,MgO,8,Cm,24,0.153608795416666,False,0.9999940395355223,0.9999983310699464,True,True,True,0.9999961853027344,False,model_prediction,True
mp-1087524,LiH2N,9,Cc,8,0.095733101249999,False,0.999994158744812,0.9999982118606568,True,True,True,0.9999961853027344,False,model_prediction,True
mp-1224103,In2CuTe3Br,1,P1,7,0.068330016785711,False,0.9999946355819702,0.9999977350234984,True,True,True,0.9999961853027344,False,model_prediction,True
mp-1227978,BaGa2SiSe6,1,P1,10,0.014068743000002,False,0.9999940395355223,0.9999983310699464,True,True,True,0.9999961853027344,False,model_prediction,True
mp-662241,Rb2NbAgSe4,9,Cc,16,0.005611146249999,False,0.9999947547912598,0.999997615814209,True,True,True,0.9999961853027344,False,model_prediction,True
mp-1222451,LiZrN2,8,Cm,4,0.324414299166663,False,0.999994158744812,0.9999982118606568,True,True,True,0.9999961853027344,False,model_prediction,True
mp-1173599,Rb2SeO4,9,Cc,14,0.7986012914285691,False,0.9999943971633912,0.9999979734420776,True,True,True,0.9999961853027344,False,model_prediction,True
mp-1223993,K(VS2)2,6,Pm,7,0.047091416428568,False,0.9999948740005492,0.9999974966049194,True,True,True,0.9999961853027344,False,model_prediction,True
mp-1073045,Mg2Si3,2,P-1,10,0.217889353,False,0.9999942779541016,0.9999980926513672,True,True,True,0.9999961853027344,False,model_prediction,True
mp-2232235,K4Mg(MoO4)2,1,P1,15,0.12539734974074,False,0.9999948740005492,0.9999974966049194,True,True,True,0.9999961853027344,False,model_prediction,True
mp-672160,K2VCuSe4,1,P1,16,0.014975254375,False,0.9999947547912598,0.999997615814209,True,True,True,0.9999961853027344,False,model_prediction,True
mp-1099231,CsRbMg14O15,25,Pmm2,31,0.306859048427419,False,0.9999939203262328,0.9999984502792358,True,True,True,0.9999961853027344,False,model_prediction,True
mp-1184020,CsLi3I4,6,Pm,16,0.010985520625001,False,0.9999942779541016,0.9999979734420776,True,True,True,0.9999961256980896,False,model_prediction,True
mp-2242061,KMgNbO3,8,Cm,6,0.339390280152778,False,0.9999948740005492,0.99999737739563,True,True,True,0.9999961256980896,False,model_prediction,True
mp-675156,K3NO,3,P2,25,0.591432867966666,False,0.9999943971633912,0.999997854232788,True,True,True,0.9999961256980896,False,model_prediction,True
mp-977164,Li3H3N2,6,Pm,8,0.0235997996875,False,0.9999939203262328,0.9999983310699464,True,True,True,0.9999961256980896,False,model_prediction,True
mp-1222769,Li2Ga7,8,Cm,18,0.0,True,0.9999942779541016,0.9999979734420776,True,True,True,0.9999961256980896,False,model_prediction,True
mp-756570,Rb4SnO3,9,Cc,16,0.0,True,0.9999951124191284,0.9999971389770508,True,True,True,0.9999961256980896,False,model_prediction,True
mp-1034663,RbNaMg14O15,25,Pmm2,31,0.234998625524193,False,0.9999939203262328,0.9999983310699464,True,True,True,0.9999961256980896,False,model_prediction,True
mp-1224603,Hf3Ti2(PbO3)5,8,Cm,25,0.020780778587496,False,0.9999943971633912,0.999997854232788,True,True,True,0.9999961256980896,False,model_prediction,True
mp-684841,KMg3AlSi3(O5F)2,4,P2_1,40,0.215206211999998,False,0.9999939203262328,0.9999983310699464,True,True,True,0.9999961256980896,False,model_prediction,True
mp-850210,Li3VO3F2,9,Cc,18,0.075133194444442,False,0.9999943971633912,0.999997854232788,True,True,True,0.9999961256980896,False,model_prediction,True
mp-1222561,Li5Ga(GeO4)2,4,P2_1,32,0.017781788749999,False,0.9999949932098388,0.9999972581863404,True,True,True,0.9999961256980896,False,model_prediction,True
mp-1048014,Mg(BiO2)4,8,Cm,13,0.125568695769263,False,0.9999943971633912,0.999997854232788,True,True,True,0.9999961256980896,False,model_prediction,True
mp-1542038,CsSnSe3,2,P-1,10,0.0,True,0.999994158744812,0.9999980926513672,True,True,True,0.9999961256980896,False,model_prediction,True
mp-574029,KC4N3,2,P-1,16,0.257155307395825,False,0.9999940395355223,0.9999982118606568,True,True,True,0.9999961256980896,False,model_prediction,True
mp-1226974,Cd2GaAg(SeS)2,8,Cm,8,0.0852731325,False,0.9999946355819702,0.999997615814209,True,True,True,0.9999961256980896,False,model_prediction,True
mp-1194699,Rb14ZnGe16,31,Pmn2_1,62,0.0,True,0.9999945163726808,0.9999977350234984,True,True,True,0.9999961256980896,False,model_prediction,True
mp-768682,Rb5FeO4,31,Pmn2_1,20,0.032673567125,False,0.9999943971633912,0.9999977350234984,True,True,True,0.9999960660934448,False,model_prediction,True
mp-1094186,LaMg5,8,Cm,6,0.110539478333333,False,0.9999938011169434,0.9999983310699464,True,True,True,0.9999960660934448,False,model_prediction,True
mp-755776,Rb4SiO4,2,P-1,18,0.002176885555556,False,0.9999948740005492,0.9999972581863404,True,True,True,0.9999960660934448,False,model_prediction,True
mp-1235022,Rb12Li(ClO)4,1,P1,21,0.227327356238096,False,0.9999943971633912,0.9999977350234984,True,True,True,0.9999960660934448,False,model_prediction,True
mp-690534,K3FeF3,1,P1,14,0.5577487799999991,False,0.9999943971633912,0.9999977350234984,True,True,True,0.9999960660934448,False,model_prediction,True
mp-1223933,K4Sr2SnAs4,9,Cc,22,0.012457290757569,False,0.9999945163726808,0.999997615814209,True,True,True,0.9999960660934448,False,model_prediction,True
mp-568403,Cs2SnAs2Se9,4,P2_1,28,0.0,True,0.9999940395355223,0.9999980926513672,True,True,True,0.9999960660934448,False,model_prediction,True
mp-28559,Na6Be8O11,2,P-1,25,0.0,True,0.9999943971633912,0.9999977350234984,True,True,True,0.9999960660934448,False,model_prediction,True
mp-1219559,RbNaCd3O4,8,Cm,9,0.0,True,0.9999943971633912,0.9999977350234984,True,True,True,0.9999960660934448,False,model_prediction,True
mp-998176,RbPbBr3,8,Cm,5,0.039393365000003,False,0.9999943971633912,0.9999977350234984,True,True,True,0.9999960660934448,False,model_prediction,True
mp-752475,Rb2Ga2Ge3O10,5,C2,34,0.106181729411765,False,0.999994158744812,0.9999979734420776,True,True,True,0.9999960660934448,False,model_prediction,True
mp-1035441,CsLiMg14O15,25,Pmm2,31,0.251446846774192,False,0.9999939203262328,0.9999982118606568,True,True,True,0.9999960660934448,False,model_prediction,True
mp-2242152,Sr3MgV2O8,8,Cm,14,0.134538505714282,False,0.9999945163726808,0.999997615814209,True,True,True,0.9999960660934448,False,model_prediction,True
mp-677017,KRb5Zn4Sn5S17,1,P1,32,0.0,True,0.999994158744812,0.9999979734420776,True,True,True,0.9999960660934448,False,model_prediction,True
mp-1099260,CsMg14BO15,25,Pmm2,31,0.385816748349175,False,0.9999938011169434,0.9999983310699464,True,True,True,0.9999960660934448,False,model_prediction,True
mp-1074008,Mg9Si5,1,P1,28,0.12078021642857,False,0.9999936819076538,0.9999984502792358,True,True,True,0.9999960660934448,False,model_prediction,True
mp-1228575,Ba2Ga11BiO20,8,Cm,34,0.003503256249999,False,0.9999936819076538,0.9999984502792358,True,True,True,0.9999960660934448,False,model_prediction,True
mp-1080226,CsTlBr3,8,Cm,5,0.012869425749999,False,0.9999942779541016,0.999997854232788,True,True,True,0.9999960660934448,False,model_prediction,True
mp-1016556,CsMg6C,5,C2,8,0.396468288162715,False,0.9999943971633912,0.9999977350234984,True,True,True,0.9999960660934448,False,model_prediction,True
mp-694852,K5RbZn4Sn5S17,1,P1,32,0.0,True,0.9999943971633912,0.9999977350234984,True,True,True,0.9999960660934448,False,model_prediction,True
mp-1100190,LiMg,8,Cm,6,0.03073207,False,0.9999945163726808,0.9999974966049194,True,True,True,0.9999960064888,False,model_prediction,True
mp-754668,Hf3N2O3,8,Cm,16,0.037610853124999,False,0.9999938011169434,0.9999982118606568,True,True,True,0.9999960064888,False,model_prediction,True
mp-998391,RbTlBr3,8,Cm,5,0.023713999749999,False,0.9999951124191284,0.9999969005584716,True,True,True,0.9999960064888,False,model_prediction,True
mp-661707,Li4TeO5,2,P-1,20,1.469848393500001,False,0.999994158744812,0.999997854232788,True,True,True,0.9999960064888,False,model_prediction,True
mp-675153,Ca16HN8,31,Pmn2_1,50,0.029587961600004,False,0.9999939203262328,0.9999980926513672,True,True,True,0.9999960064888,False,model_prediction,True
mp-761034,Hf5N5O2,8,Cm,12,0.072467053958336,False,0.9999935626983644,0.9999984502792358,True,True,True,0.9999960064888,False,model_prediction,True
mp-1074835,Mg7Si4,1,P1,22,0.173055307727271,False,0.9999936819076538,0.9999983310699464,True,True,True,0.9999960064888,False,model_prediction,True
mp-28769,K(SnSe2)2,8,Cm,14,0.0,True,0.9999939203262328,0.9999980926513672,True,True,True,0.9999960064888,False,model_prediction,True
mp-1212053,K2MgGeO4,29,Pca2_1,64,0.0,True,0.999994158744812,0.999997854232788,True,True,True,0.9999960064888,False,model_prediction,True
mp-27670,Rb4In2S5,2,P-1,22,0.004043099772727,False,0.9999940395355223,0.9999979734420776,True,True,True,0.9999960064888,False,model_prediction,True
mp-2210610,BaMgTiO3,8,Cm,6,0.292898068712121,False,0.999995231628418,0.999996781349182,True,True,True,0.9999960064888,False,model_prediction,True
mp-1173850,Na6GaP3,1,P1,40,0.0,True,0.9999948740005492,0.9999971389770508,True,True,True,0.9999960064888,False,model_prediction,True
mp-663963,Rb2TaCuS4,1,P1,16,0.013931976249999,False,0.9999947547912598,0.9999972581863404,True,True,True,0.9999960064888,False,model_prediction,True
mp-9102,RbVP2S7,5,C2,11,0.0,True,0.9999936819076538,0.9999983310699464,True,True,True,0.9999960064888,False,model_prediction,True
mp-1182556,KPu,2,P-1,12,0.629184100999999,False,0.999994158744812,0.999997854232788,True,True,True,0.9999960064888,False,model_prediction,True
mp-554678,CaGe2O5,2,P-1,16,0.028006162083328,False,0.999994158744812,0.999997854232788,True,True,True,0.9999960064888,False,model_prediction,True
mp-676737,K9(NbAs3)2,7,Pc,34,0.005535065588232,False,0.9999940395355223,0.9999979734420776,True,True,True,0.9999960064888,False,model_prediction,True
mp-690521,K3CrF3,1,P1,7,0.43976769,False,0.9999945163726808,0.9999974966049194,True,True,True,0.9999960064888,False,model_prediction,True
mp-557027,Rb2Be2Si2O7,34,Pnn2,26,0.0,True,0.9999945163726808,0.9999974966049194,True,True,True,0.9999960064888,False,model_prediction,True
mp-8070,Li2BeSiO4,7,Pc,16,0.0,True,0.9999942779541016,0.9999977350234984,True,True,True,0.9999960064888,False,model_prediction,True
mp-1039088,CeMg5,8,Cm,6,0.073330795,False,0.9999938011169434,0.9999982118606568,True,True,True,0.9999960064888,False,model_prediction,True
mp-666297,K2TaCuSe4,1,P1,16,0.012736650625,False,0.9999946355819702,0.99999737739563,True,True,True,0.9999960064888,False,model_prediction,True
mp-35040,LiMg9B20,2,P-1,30,0.023793727077526,False,0.9999936819076538,0.9999982118606568,True,True,True,0.9999959468841552,False,model_prediction,True
mp-1227983,BaGa2GeS6,1,P1,10,0.0,True,0.9999936819076538,0.9999982118606568,True,True,True,0.9999959468841552,False,model_prediction,True
mp-768716,Rb17Fe5O16,8,Cm,38,0.00380921506578,False,0.9999946355819702,0.9999972581863404,True,True,True,0.9999959468841552,False,model_prediction,True
mp-676650,Li6Br3N,8,Cm,10,0.032533701,False,0.9999946355819702,0.9999972581863404,True,True,True,0.9999959468841552,False,model_prediction,True
mp-1215889,Zr3Ti2(PbO3)5,8,Cm,25,0.032171129287496,False,0.9999943971633912,0.9999974966049194,True,True,True,0.9999959468841552,False,model_prediction,True
mp-1094410,YMg2,8,Cm,6,0.136406113333333,False,0.9999934434890748,0.9999984502792358,True,True,True,0.9999959468841552,False,model_prediction,True
mp-1203031,Sn3S7,9,Cc,40,0.271554523937496,False,0.9999938011169434,0.9999980926513672,True,True,True,0.9999959468841552,False,model_prediction,True
mp-1073519,MgSi2,1,P1,12,0.244284085,False,0.9999942779541016,0.999997615814209,True,True,True,0.9999959468841552,False,model_prediction,True
mp-2740875,K2CoO2,4,P2_1,20,0.022639919000003,False,0.999994158744812,0.9999977350234984,True,True,True,0.9999959468841552,False,model_prediction,True
mp-1194660,K11Cd2Sb5,2,P-1,36,0.0,True,0.9999936819076538,0.9999982118606568,True,True,True,0.9999959468841552,False,model_prediction,True
mp-1047188,Mg2SnWO6,1,P1,10,0.132835247807689,False,0.9999934434890748,0.9999984502792358,True,True,True,0.9999959468841552,False,model_prediction,True
mp-1228812,CsTi2(CuTe4)2,8,Cm,13,0.0,True,0.9999942779541016,0.999997615814209,True,True,True,0.9999959468841552,False,model_prediction,True
mp-1100349,Ca4Sn3S10,4,P2_1,34,0.110645384411764,False,0.9999940395355223,0.999997854232788,True,True,True,0.9999959468841552,False,model_prediction,True
mp-998325,RbCaI3,8,Cm,5,0.045907286,False,0.9999940395355223,0.999997854232788,True,True,True,0.9999959468841552,False,model_prediction,True
mp-1224175,In3CuSe5,1,P1,9,0.001692508055548,False,0.9999940395355223,0.999997854232788,True,True,True,0.9999959468841552,False,model_prediction,True
mp-1224150,K3Mg4(Si2O7)2,6,Pm,25,0.048830982411111,False,0.9999939203262328,0.9999979734420776,True,True,True,0.9999959468841552,False,model_prediction,True
mp-672155,Rb2VCuS4,5,C2,16,0.01177848,False,0.9999946355819702,0.9999972581863404,True,True,True,0.9999959468841552,False,model_prediction,True
mp-1221197,Na4Eu(GeSe3)2,5,C2,13,0.0,True,0.9999948740005492,0.9999970197677612,True,True,True,0.9999959468841552,False,model_prediction,True
mp-1223522,KFeSeS,5,C2,8,0.02723448375,False,0.999995231628418,0.9999966621398926,True,True,True,0.9999959468841552,False,model_prediction,True
mp-2241486,K4MgV2O7,1,P1,14,0.113536310185185,False,0.9999946355819702,0.9999972581863404,True,True,True,0.9999959468841552,False,model_prediction,True
mp-11737,Li4SiO4,2,P-1,18,0.0,True,0.9999943971633912,0.9999974966049194,True,True,True,0.9999959468841552,False,model_prediction,True
mp-998314,CsInI3,6,Pm,5,0.013654532249999,False,0.9999939203262328,0.9999979734420776,True,True,True,0.9999959468841552,False,model_prediction,True
mp-998412,KGeBr3,8,Cm,5,0.025231168000005,False,0.9999947547912598,0.9999970197677612,True,True,True,0.9999958872795104,False,model_prediction,True
mp-2229054,K6Mg(SbS4)2,1,P1,17,0.0855961057353,False,0.9999948740005492,0.9999969005584716,True,True,True,0.9999958872795104,False,model_prediction,True
