material_id,formula,spacegroup_number,spacegroup_symbol,energy_above_hull,is_stable,gcnn_probability,nequip_probability,gcnn_v6_prob,nequip_v2_prob,avg_prob,min_prob
mp-1221300,Na4Eu2GeP4,9,Cc,0.0,True,0.999992609024048,0.9999974966049194,0.9999958674112956,0.9999982118606568,0.99999604622523,0.999992609024048
mp-707453,K5NaP3(HO4)3,33,Pna2_1,0.0,True,0.999990463256836,0.9999942779541016,0.999999483426412,0.9999998807907104,0.999996026357015,0.999990463256836
mp-14721,KSiSbO5,33,Pna2_1,0.0,True,0.9999885559082032,0.9999960660934448,0.9999994039535522,0.9999998807907104,0.9999959766864776,0.9999885559082032
mp-1209409,RbNaTi2(PO5)2,33,Pna2_1,0.0,True,0.999990701675415,0.9999936819076538,0.9999994039535522,0.9999998807907104,0.9999959170818328,0.999990701675415
mp-1221197,Na4Eu(GeSe3)2,5,C2,0.0,True,0.9999948740005492,0.9999970197677612,0.9999937613805135,0.9999979734420776,0.9999959071477256,0.9999937613805135
mp-13664,Sr2Ta2O7,36,Cmc2_1,0.0,True,0.9999891519546508,0.9999947547912598,0.9999993642171224,1.0,0.9999958177407584,0.9999891519546508
mp-16917,RbV3(SeO6)2,173,P6_3,0.0,True,0.9999884366989136,0.9999957084655762,0.9999990860621134,1.0,0.9999958078066508,0.9999884366989136
mp-1201270,KErF4,144,P3_1,0.0,True,0.9999874830245972,0.999996542930603,0.9999990860621134,1.0,0.9999957780043284,0.9999874830245972
mp-863758,K2SrCdSb2,26,Pmc2_1,0.0,True,0.9999874830245972,0.9999964237213136,0.9999994039535522,0.9999996423721312,0.9999957382678986,0.9999874830245972
mp-1224014,KMgP2H5O9,33,Pna2_1,0.0,True,0.99998939037323,0.9999940395355223,0.999999443689982,1.0,0.9999957183996836,0.99998939037323
mp-555186,Li2ZnSnS4,7,Pc,0.0,True,0.9999921321868896,0.9999948740005492,0.9999984502792358,0.9999971389770508,0.9999956488609314,0.9999921321868896
mp-7446,Rb2S3,36,Cmc2_1,0.0,True,0.9999927282333374,0.9999905824661256,0.999999205271403,1.0,0.9999956289927164,0.9999905824661256
mp-1224548,K3Na7Mg2H12S6(NO18)2,146,R3,0.0,True,0.99998676776886,0.9999964237213136,0.9999992847442628,1.0,0.9999956190586092,0.99998676776886
mp-542220,Cs3As,185,P6_3cm,0.0,True,0.9999902248382568,0.999992847442627,0.9999993642171224,1.0,0.9999956091245016,0.9999902248382568
mp-1227603,Ca5As3HO13,173,P6_3,0.0,True,0.9999886751174928,0.9999943971633912,0.9999992847442628,0.9999998807907104,0.9999955594539645,0.9999886751174928
mp-24468,H8S(NO2)2,33,Pna2_1,0.0,True,0.9999860525131226,0.999996304512024,0.9999995628992716,0.9999998807907104,0.999995450178782,0.9999860525131226
mp-17945,RbPSe6,29,Pca2_1,0.0,True,0.9999837875366212,0.9999984502792358,0.999999443689982,1.0,0.9999954203764596,0.9999837875366212
mp-1224203,K2BAs2HO8,76,P4_1,0.0,True,0.99998676776886,0.9999953508377076,0.9999992450078328,1.0,0.9999953409036,0.99998676776886
mp-6706,TiTlPO5,33,Pna2_1,0.0,True,0.999985933303833,0.9999961853027344,0.9999990860621134,0.9999998807907104,0.9999952713648478,0.999985933303833
mp-1222988,LaH3(SO4)3,173,P6_3,0.0,True,0.9999840259552002,0.9999977350234984,0.9999992450078328,1.0,0.9999952514966328,0.9999840259552002
mp-978847,SrGaGeH,156,P3m1,0.0,True,0.9999920129776,0.9999896287918092,0.9999992450078328,0.9999998807907104,0.999995191891988,0.9999896287918092
mp-23667,RbP(HO2)2,43,Fdd2,0.0,True,0.9999876022338868,0.9999935626983644,0.9999993244806924,1.0,0.999995122353236,0.9999876022338868
mp-863761,K2BaCdSb2,26,Pmc2_1,0.0,True,0.9999842643737792,0.9999972581863404,0.9999985694885254,0.9999996423721312,0.999994933605194,0.9999842643737792
mp-3346819,K3Na7Mg2H12S6(NO18)2,160,R3m,0.0,True,0.9999840259552002,0.999996304512024,0.9999992847442628,1.0,0.9999949038028716,0.9999840259552002
mp-1208295,TiTlAsO5,33,Pna2_1,0.0,True,0.9999852180480956,0.999995231628418,0.9999991655349731,0.9999998807907104,0.9999948740005492,0.9999852180480956
